name,country_iso2,region,locality
run games,US,california,los angeles
sounding sweet,GB,warwickshire,stratford-upon-avon
logic artists,DK,,
gaz games,BR,,
"lcd dreams,lcddreams.com, inc.",san jose
kindermann corp.,CL,santiago metropolitan,santiago
basilbox gmbh,DE,berlin,berlin
warballoon,US,colorado,longmont
nsm - entretenimiento social,MX,distrito federal,miguel hidalgo
jajdo,SE,stockholm,
crash lab,GB,,
refined monster,US,florida,key largo
druid gameworks studio llc,US,florida,jacksonville
pauzeplay b.v.,NL,utrecht,
flyclops,US,pennsylvania,philadelphia
disruptor beam inc.,US,massachusetts,framingham
tebex ltd,GB,nottingham,nottingham
soul and vibe interactive inc.,US,utah,salt lake city
"frabjous apps,frabjousapps.com, llc",
angry monkey studios llc,US,new york,utica
深圳墨麟科技股份有限公司,CN,inner mongolia,dongsheng
all civilized planets,AT,vienna,
peppy pals,SE,saintckholm,stockholm
beloudest,GB,surrey,
lemon sky games and animation,MY,selangor,petaling jaya
impressive entertainment,ES,catalonia,barcelona
well played games,US,washington,kenmore
bornova,TR,i̇zmir,
blink studios,NO,oslo,
reindustries,NL,,
kuato studios,GB,england,london
kijk op voetbal,NL,noord-holland,amsterdam
"madsoft games,madsoftgames.com, inc.",edmonton
cafrino,US,california,costa mesa
谷得游戏 (good games),CN,guangdong,guangzhou
pocket river limited,US,texas,austin
dendaspelletjes.nl,NL,overijssel,oldenzaal
"beeline interactive,beeline-i.com, inc.",los angeles
august mane,US,ohio,columbus
magi.com,HU,budapest,
fireteam,GB,,
spherical games,GB,sheffield,sheffield
insight for hire,GB,kirklees,west yorkshire
gamerspack,IL,haifa,haifa
gamecloud technologies pvt ltd,IN,maharashtra,pune
creativeforge games,PL,mazovia,warsaw
aratinga studios,ES,,
zuinq studio,ES,andalucia,tomares
crozzroads,NL,north holland,amsterdam
gaslight games ltd,GB,kirklees,west yorkshire
dancing dragon games,US,missouri,kansas city
pixelbomb games,GB,lancashire,
studio capital management,US,california,los angeles
wappworks studio inc. (dba pocket pinata interactive),CA,british columbia,burnaby
"rapture game studios,rapturegamestudios.com, llc",fort wayne
tilting point,US,new york,new york
bitmango,KR,gyeonggi-do,seongnam
integra games global ou,EE,hiiumaa,harju
nlife media,GB,leicestershire,loughborough
"red rhino games,redrhinogames.com, inc",denver
games agents,DE,hamburg,
exostatic,CA,quebec,montreal
the innocent devils,GB,saintffordshire,lichfield
sga-game outsourcing,CN,shanghai,shanghaishih
narcade,TR,,
flaregames,DE,,
nilee games and future technologies pvt. ltd,IN,maharashtra,mumbai
serial screener,FR,ile-de-france,paris
storywar,US,colorado,greenwood village
first touch games ltd.,GB,,
"shanghai ti&me enterprise development co.,p3k3.com, ltd.",shanghaishih
wildbit studios,ES,madrid,san sebastian de los reyes
kreatin studios,TR,ankara,
bandello,DK,capital region,
tinkerhouse games,US,washington,seattle
pagodawest games llc,GB,,
super soul llc,US,kentucky,lexington
lucky leaf games,CA,ontario,ottawa
madeinspain games,ES,madrid,madrid
有爱互动,CN,,
gamelogi,TR,ankara,karsiyaka
tiny castle studios,US,california,north hollywood
lucid games ltd,GB,,
gamepub,US,new york,new york
power league gaming,AE,abu dhabi,abu dhabi
trident esports,AU,,
red robot labs inc.,US,california,mountain view
add inspiration,FI,central finland,jyväskylä
twisted nerve,FI,uusimaa,helsinki
ambient studios,US,california,brea
starloop studios,ES,,
east side games,CA,british columbia,vancouver
netplay,US,hawaii,
stickypiston hosting,GB,,
infinite playground,GB,,
frostwolf studios,DK,capital region,copenhagen
mojo forest pte ltd,SG,central singapore,singapore
destructamobile,US,colorado,fort collins
keera studios,GB,england,london
boneloaf,GB,rotherham,south yorkshire
attack mountain,US,new york,
gigagame partner llc,US,california,westlake village
utopian world of sandwiches,GB,cambridgeshire,cambridge
apps ministry,US,california,walnut
codebox gmbh,CH,zurich,
chingis vr,RU,moscow,
the barn games,NL,south holland,delft
shangri-la game studios,GB,,
action market,ZA,western cape,cape town
happy tuesday,DE,berlin,
skunkwerks kinetic,CA,british columbia,vancouver
overdose caffeine,TR,istanbul,
gamepolis,ES,andalucia,malaga
twisted polygons,US,california,redding
appemag studios,PK,punjab,rawalpindi
blind clown entertainment,ES,andalusia,jaén
taketv,DE,nordrhein-westfalen,krefeld
the dangerous kitchen,GB,,
"gree international,gree-corp.com, inc",san francisco
"discord games,discordgames.com, inc.",
binary pumpkin,GB,,
tin truck,US,california,san mateo
mana potion studios,UA,,
ngine studios,KR,seoul,
dena asia pacific holdings pte. ltd.,SG,central singapore,singapore
radikal studio,PL,mazovia,warsaw
flipped horizons,GR,attiki,athens
icazual entertainment limited,GB,,
bensino game studio,CA,quebec,montreal
lyon e-sport,FR,aquitaine,france
freaky creations,EC,guayas,guayaquil
rumble,US,california,san mateo
dercetech,BE,,
bitbox games,RU,moscow,
xyrality gmbh,DE,hamburg,
nordic game supply a/s,DK,midtjylland,tranbjerg
games maken bv,NL,,
evil mind entertainment,ES,,
headright games,US,pennsylvania,pittsburgh
kattner audacious games llc,US,ohio,grove city
anticto estudi binari,ES,catalonia,vilobí d'onyar
game hollywood,CN,guangdong,guangzhou
blacklight gaming,IN,uttar pradesh,noida
moon active,IL,tel aviv,tel aviv-yafo
abzorba games betriebsges m.b.h,GR,attica,athens
hordalan dataparty,NO,hordaland,straume
ge consulting,HU,bács-kiskun,kecskemét
big boot games,IN,maharashtra,mumbai
like.vn,VN,ho chi minh city,ho chi minh city
obsidian frog,US,massachusetts,fall river
alvicius videogames,ES,madrid,madrid
plunge interactive,ES,catalonia,lleida
chucklefish limited,GB,london,london
soar gaming,US,georgia,atlanta
appdemon,GB,greater london,london
nowhere studios,NO,buskerud,kongsberg
moonbite games,ES,a coruña,santiago de compostela
streetpass germany,DE,,
magix buttons,NL,,
anjel syndicate,CA,nova scotia,bridgewater
infernum productions ag,DE,berlin,
losthellhound creative studios,CA,ontario,waterloo
slynq interactive,US,new jersey,
zebralightning studios,US,colorado,westminster
loading...,SG,central singapore,singapore
tagtoes,NL,,
millenium studio,FR,aquitaine,france
solar-games ltd.,RU,,
tebex,GB,nottingham,nottingham
justkidsapps - katrin draemann barothy,CH,schwyz,freienbach
clockwork monkey studios,GB,,
101 productions,US,new york,new york
"crucial fusion,crucialfusion.com, inc.",chicago
"beijing game tiger world technology co.,gametigerworld.com, ltd.",
highly interactive ltd,NL,,
pixelmatic,CN,shanghai,shanghaishih
shiny shoe,US,california,san francisco
retro army limited,GB,edinburgh,edinburgh
"tethys interactive,tethysinteractive.com, llc",
gro play,SE,saintckholm,
digital hearts usa inc.,US,california,torrance
international gaming and entertainment s.a. (i.g.e. s.a),GR,attiki,athens
dream harvesters,TR,antalya,antalya
.guōshí,DE,bremen,bremen
playnery,KR,seoul,
draconian entertainment,CA,ontario,toronto
game2gether,DE,baden-wurttemberg,bad wildbad
"frivoloustwist,frivoloustwist.com, llc",
gamerxl,BE,,
gs studio,CY,,
planet postmoderna llc,US,colorado,colorado springs
l3d studio,UA,kyiv,
narrow street games,CZ,jihomoravsky kraj,brno
procomgaming ltd.,GB,antrim,antrim
nkotb,US,massachusetts,boston
atekargames,RU,,
chasing carrots kg,DE,baden-wurttemberg,stuttgart
jelly button,IL,tel aviv,tel aviv-yafo
rortos s.r.l.,IT,,
aries développement,FR,auvergne-rhône-alpes,meylan
digitoy games,TR,,
digital innovation institute - lansing community college,US,michigan,
spooky house studios,DE,,
curiobot,CA,british columbia,vancouver
perfect world europe b.v.,NL,,
rolocule,IN,maharashtra,pune
ort interactive gmbh,DE,nordrhein-westfalen,krefeld
dimmerlight studios,US,new york,new york
intermarum,PL,opole voivodeship,opole
"ayeah games,ayeahgames.com, inc.",boston
macle studio,IN,karnataka,bengaluru
diesel puppet,BY,minsk,
ping creates,GB,,
outplay entertainment ltd,GB,angus,
the nuel,GB,,
the digital lounge,FR,ile-de-france,paris
babycastles,US,new york,new york
fighter's fury,US,michigan,ferndale
towards mars!,RU,,
playground games,GB,warwickshire,royal leamington spa
crios devs,AR,mendoza,
innovations media,US,florida,orlando
hogware,NL,,
jam city,US,california,culver city
wizard games global limited,CN,zhejiang,hangzhou
playdemic,GB,cheshire,cheshire
tome studios,AU,,
airborn studios,DE,berlin,
traplight ltd.,FI,pirkanmaa,tampere
oyk games,JP,,
major arts group,CN,,
mandala,FR,pays de la loire,nantes
funbox media ltd,GB,derbyshire,chesterfield
soshigames,GB,,
kingly software,ES,madrid,
knapnok games,DK,,
pi-dev bulgaria,BG,sofia,
ldt community,NL,,
gameindy,TH,bangkok,bangkok
clearcut games aps,DK,midtjylland,grenaa
toca boca,SE,saintckholm,
"17-bit,17-bit.com, inc.",seattle
everdreamsoft,CH,geneva,
df games studio,FR,grand est,altenheim
geofs,NL,noord-holland,amsterdam
iswifter,US,california,menlo park
"loot drop,lootdrop.com, inc",rocklin
arctic hazard game studios,NO,akershus,vestby
北京乐否互动网络科技有限公司,CN,,
tawstudio entertainment,BR,,
mil game studio,TR,ankara,
crazylabs,IL,,
kilberg media,DK,,
interceptor entertainment,DK,,
immersive interactive,ES,madrid,madrid
stirfire studios,AU,,
monkeybin as,NO,oslo,oslo
basemesh,AU,,
peapod labs,US,illinois,chicago
bash gaming,US,california,foster city
wolpertingergames,DE,bavaria,munich
trias digital technology,CN,sichuan,chengdu
sincetimes.com,CN,beijing,
bane games,AU,,
police du net,CA,quebec,montreal
flying mongoose labs,US,nevada,las vegas
foolhardy games,AU,,
playtomax,UA,kyiv,
oop! games studio,GB,birmingham,birmingham
albedo informatics inc.,CA,ontario,toronto
twiitch,AU,victoria,south yarra
snowed in studios inc.,CA,ontario,ottawa
more than games,US,nebraska,crete
random seed games,US,iowa,monticello
games and reality,NL,,
mojopin studios,GB,northern ireland,
wisemind studios llc,US,oregon,beaverton
new world interactive,US,colorado,denver
project era,NL,zuid-holland,rotterdam
vicinity concepts,US,california,san diego
gameops inc.,PH,manila,manila
mmorpg technologies inc,CA,quebec,montreal
cookapps (쿡앱스),KR,gyeonggi-do,seongnam
zagrava games studio,UA,rivne,rivne
diveen,FR,,
"digital partners,dplatam.com, s.a.",little rock
232 studios,GB,,
apple arts studios motion capture services,IN,telangana,hyderabad
nirvana entertainment,US,florida,orlando
winsense,AR,buenos aires,
timewave games,BR,,
frogtale studio,MY,,
red hot cg,CN,shanghai,shanghaishih
goati entertainment,AU,victoria,melbourne
filimundus ab,SE,saintckholm,stockholm
lc games development inc,DK,,
null digital illusion and entertainment studio,EG,cairo,new cairo
chawachawa ug,DE,berlin,charlottenburg
gamestorm berlin,DE,berlin,berlin
xperimentalz games inc.,CA,quebec,montreal
chaosoft games,US,tennessee,knoxville
red point labs,AR,entre rios,federal
bossa studios,GB,greater london,london
shiing,FI,uusimaa,helsinki
曉數碼股份有限公司,TW,,
netherrealm studios (wb games),US,illinois,chicago
nweave,EG,alexandria,alexandria
elephant studio,NO,hordaland,bergen
ugx-mods,US,california,walnut creek
iyangs,CN,guangdong,shunde
iron cast studios,GB,,
atgames,PL,mazovia,warsaw
revolver game studio,US,pennsylvania,doylestown
moving player,FR,auvergne,biot
tenshi partners,GB,,
cliché studio,US,georgia,atlanta
deltadna,GB,edinburgh,
backstage pass,IN,andhra pradesh,hyderabad
chilltime,PT,lisbon,oeiras
karma gaming,CA,nova scotia,halifax
game2download,IR,gilan,bandar-e anzali
gaming ottawa,CA,ontario,ottawa
multivarious games,US,ohio,columbus
the pixel issue,ES,,
virtual reality consumer advocates,US,california,oakland
♞ knight's path,US,california,los angeles
nthusim pty. ltd.,AU,queensland,banyo
"好玩家 snsplus,snsplus.com, inc.",
ciberdeportes,CL,,
neon play,GB,gloucestershire,cicester
estsoft inc.,US,california,irvine
screenhog studios,CA,british columbia,kelowna
batú games,IT,molise,isernia
evil twin artworks limited,GB,wiltshire,
mama dodo - webdesign & mobile applications,NL,zuid-holland,rotterdam
"wiple games co.,wiplegames.com, ltd.",
s&t ag - division funworld,AT,oberosterreich,lenzing
desktop daydreams studios ltd.,GB,kirklees,west yorkshire
century games,CN,beijing,
2do games,SG,central singapore,singapore
vgw,AU,,
"reverge labs,revergelabs.com, llc",marina del rey
picomy,NL,,
vlambeer,NL,utrecht,utrecht
end games,US,colorado,louisville
nx entertainment inc.,US,new york,lake placid
mojo games inc,CA,british columbia,vancouver
green lava studios,CR,san jose,
8 leaf digital productions,CA,british columbia,vancouver
tab design,NL,,
mesozoic games,US,california,dublin
dreamfab gmbh & co. kg,DE,bavaria,regensburg
norsk nights ltd.,GB,greater london,london
fiasco studios pty. ltd.,AU,victoria,brunswick east
unnaturally dark visions game studio l.l.c.,US,arizona,
big bang studio,NL,,
"productive entertainment,prod-ent.com, inc.",coeur d'alene
team kinetic,DE,bavaria,munich
pure bang games,US,maryland,baltimore
"sieent,sieent.com, llc",saint paul
"ballistic studios,ballisticstudios.net, llc",lawrenceville
dinzy labs,IN,haryana,gurgaon
torn banner studios,CA,ontario,toronto
ralight solutions rls,ES,madrid,torrejon de ardoz
nextgen entertainment inc,IN,telangana,
xrevgames,US,,
"skapp enterprises,skappe.com, llc",tinley park
"kiragames co.,kiragames.com, ltd.",
cerulean games,US,colorado,fort collins
level-5 international america inc.,US,,
red katana,AR,buenos aires,
visualdreams,SE,östergötland,norrköping
kboom! games,US,illinois,chicago
spikysnail games studio,IL,,
cerberus software,GB,norfolk,norwich
xeo games sp. z o.o.,PL,,
silver style studios gmbh,DE,berlin,berlin
ravalmatic,ES,catalonia,barcelona
giraffe head studio inc.,CA,alberta,calgary
nubee pte ltd,US,,
cie games,US,california,long beach
lion games,BR,santa catarina,joinville
handmade interactive llc,US,district of columbia,washington
stunlock studios,SE,vaestra goetaland,skövde
merge games ltd,GB,cheshire,cheshire
strategic synergy inc,US,south carolina,anderson
inensu,GB,greater london,london
lpgc,ES,,
dyno entertainment,JP,tokyo,
digirex,US,florida,winter park
"motiga,motiga.com, inc.",bellevue
dire wolf digital,US,colorado,denver
dragons eye studio,RS,central serbia,belgrade
tall studios ltd.,GB,,
crazy monkey studios,BE,antwerpen,kontich
blue isle studios,CA,ontario,toronto
futurepoly,US,washington,seattle
east2west games,MX,nuevo leon,china
heavyboat,AR,buenos aires,
safe communications,IT,veneto,roma
amarok games,CA,quebec,alma
glitch (mn),US,minnesota,minneapolis
triangle factory,BE,oost-vlaanderen,gent
nig studio,IR,gilan,rasht
bitsmith games,IE,dublin,dublin
undrawn reality,GB,,
xami ltd,GB,cheshire,cheshire
upside down games ltd,US,california,studio city
defiant development pty ltd,AU,,
kuno interactive ltd.,KR,,
dream powered games,FR,grand est,strasbourg
"starinno,starinno.com, inc.",
gibit entretenimento digital,BR,sao paulo,taubate
"i digital connect co.,idcc.co.th, ltd.",
beaker industries,US,illinois,
lightmare studios,AU,,
dna storm,CA,quebec,mercier
onnet europe,DE,berlin,
multiverse aps,DK,,
digistones entertainment,CN,shanghai,
teamtop games,HK,central and western,hong kong
supercell,FI,southern finland,helsinki
pretty simple,FR,ile-de-france,paris
nekorai studios,CA,quebec,armagh
mercenary technology,US,california,san mateo
pure xbox,GB,,
imperio crossing,ES,araba / álava,vitoria-gasteiz
mave solutions,CA,quebec,montreal
tindalos interactive,FR,ile-de-france,paris
worlize inc.,US,california,lancaster
mochibits,US,california,mission viejo
tando productions,US,california,san francisco
digital dreams,NL,,
[n]cubate studios,US,california,emeryville
psyche interactive llc,US,washington,kirkland
actiepunt,BE,west-vlaanderen,kortrijk
reservoir dev,FR,provence-alpes-cote d'azur,aubagne
choice of games,US,california,albany
star stable entertainment ab,SE,,
kwazylabs,IL,tel aviv,ramat gan
jutsu games,PL,mazovia,warsaw
mediaspring,TN,şafāqis,sfax
scientific games interactive - dragonplay,IL,tel aviv,
fremen corp.,FR,champagne-ardenne,troyes
bubble zap games,US,washington,monroe
mundogt,ES,asturias,oviedo
broken home studios llc,US,new jersey,montvale
norpoint,DK,capital region,
blind squirrel games,US,california,santa ana
cubical hub,US,kansas,kechi
twisted logic games,KE,,
noein ludus ventures,NL,,
next level sia,LV,riga,
narvalous inc.,US,california,san jose
orange byte studios,IN,maharashtra,mumbai
game circus,US,texas,dallas
studio pepwuper,GB,,
super fun games,US,arizona,scottsdale
fallen leaves interactive,NO,oppland,gjovik
rivermill studios,GB,west sussex,worthing
falafel games,LB,beyrouth,beirut
adjective noun games,US,kentucky,
funplus,US,california,san francisco
game ever studio,AR,buenos aires,
planta gamer,CO,quindio,
sunshine game studio llc,US,california,san francisco
azman games,TR,ankara,ankara
world of tanks,FR,ile-de-france,boulogne-billancourt
burgzerg arcade,US,indiana,carmel
gameng,KR,seoul,
drakkar dev s.r.l.,IT,sicily,tremestieri etneo
